SKU,Product title,Product description,Price,Standardized Product Type,Product type,Tag,Published,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s),Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status,Collection
SAMSUNG-GALAXY-WATCH-4-40MM,,,,,Variable product,child,,,,,,,,,,,,,,,,,"http://electromateqatar.com/products/1046/thumbnail/5b5f068c7-2a9c-468d-9269-52a6b3fdf726.__CR0,0,1464,600_PT0_SX1464_V1___.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-GALAXY-WATCH-4-40MM,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1046/thumbnail/173724f1162.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-GALAXY-WATCH-4-40MM,,,,,Variable product,child,,,,,,,,,,,,,,,,,"http://electromateqatar.com/products/1046/thumbnail/6a36b5ec4-d3c2-4834-85b7-aa165b3090ed.__CR0,0,1464,600_PT0_SX1464_V1___.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-GALAXY-WATCH-4-44-MM,SAMSUNG GALAXY WATCH 4 44 MM,The new Samsung Bio Active Sensor captures your body composition in real time to inform you as you manage your health goals.,1019,1267,Variable product,Parent,1,color,PHANTOM BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1047/thumbnail/3galaxy-watch4-green-design-your-own-mo.jpg,1,Image,,SAMSUNG GALAXY WATCH 4 44 MM,The new Samsung Bio Active Sensor captures your body composition in real time to inform you as you manage your health goals.,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1047/thumbnail/3galaxy-watch4-green-design-your-own-mo.jpg,,,1019,,,active,Smart watches
SAMSUNG-GALAXY-WATCH-4-44-MM,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1047/thumbnail/2galaxy-watch4-green-wear-os-mo.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-GALAXY-WATCH-4-44-MM,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1047/thumbnail/4Watch 4+PowerBank (Green).png,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-GALAXY-WATCH-4-44-MM,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1047/thumbnail/1samsung-galaxy-watch-4-44mm-green-scaled.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-GALAXY-WATCH-4-44-MM,,The new Samsung Bio Active Sensor captures your body composition in real time to inform you as you manage your health goals.,1019,1267,Variable product,child,1,color,SILVER,,,,,Shopify,20,deny,manual,,,1,1,,,1,Image,,SAMSUNG GALAXY WATCH 4 44 MM,The new Samsung Bio Active Sensor captures your body composition in real time to inform you as you manage your health goals.,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1048/thumbnail/073724f1162.jpg,,,1019,,,active,Smart watches
SAMSUNG-GALAXY-WATCH-4-44-MM,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1048/thumbnail/2galaxy-watch4-silver-compatibility-mo.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-GALAXY-WATCH-4-44-MM,,The new Samsung Bio Active Sensor captures your body composition in real time to inform you as you manage your health goals.,1019,1267,Variable product,child,1,color,BLACK,,,,,Shopify,20,deny,manual,,,1,1,,,1,Image,,SAMSUNG GALAXY WATCH 4 44 MM,The new Samsung Bio Active Sensor captures your body composition in real time to inform you as you manage your health goals.,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1049/thumbnail/1Gallery-Watch4-40mm-BT-R-Perspective-Black-1600x1200.webp http://electromateqatar.com/products/1049/thumbnail/2ae-galaxy-watch4-399373-sm-r870nzkamea-481232472.webp http://electromateqatar.com/products/1049/thumbnail/4Gallery-Watch4-40mm-BT-R-Perspective-Black-1600x1200.webp http://electromateqatar.com/products/1049/thumbnail/0Samsung-Galaxy-Watch4-44MM-Black-frontimage.webp,,,1019,,,active,Smart watches
SAMSUNG-GALAXY-WATCH-4-CLASSIC 46-MM,SAMSUNG GALAXY WATCH 4 CLASSIC 46 MM,"Most of us want to know more about ourselves, so we can be the best version of ourselves. That's why we engineered the all-new Galaxy Watch4 to be the companion to your journey towards a healthier you.",1379,1267,Variable product,Parent,1,color,CREAM|GREEN|PHANTOM BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1052/thumbnail/3LD0005869981_1.jpg,1,Image,,SAMSUNG GALAXY WATCH 4 CLASSIC 46 MM,"Most of us want to know more about ourselves, so we can be the best version of ourselves. That's why we engineered the all-new Galaxy Watch4 to be the companion to your journey towards a healthier you.",electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1052/thumbnail/3LD0005869981_1.jpg,,,1379,,,active,Smart watches
SAMSUNG-GALAXY-WATCH-4-CLASSICÂ 46-MM,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1052/thumbnail/2LD0005869972_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-GALAXY-WATCH-4-CLASSICÂ 46-MM,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1052/thumbnail/4galaxy-watch4-classic-black-health-over.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-GALAXY-WATCH-4-CLASSIC 46-MM,,"Most of us want to know more about ourselves, so we can be the best version of ourselves. That's why we engineered the all-new Galaxy Watch4 to be the companion to your journey towards a healthier you.",1379,1267,Variable product,child,1,color,SILVER,,,,,Shopify,20,deny,manual,,,1,1,,,1,Image,,SAMSUNG GALAXY WATCH 4 CLASSIC 46 MM,"Most of us want to know more about ourselves, so we can be the best version of ourselves. That's why we engineered the all-new Galaxy Watch4 to be the companion to your journey towards a healthier you.",electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1053/thumbnail/301.png,,,1379,,,active,Smart watches
SAMSUNG-GALAXY-WATCH-4-CLASSICÂ 46-MM,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1053/thumbnail/503.png,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-GALAXY-WATCH-4-CLASSICÂ 46-MM,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1053/thumbnail/402.png,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-GALAXY-WATCH-4-CLASSIC-42-MM,SAMSUNG GALAXY WATCH 4 CLASSIC 42 MM,The new Samsung Bio Active Sensor captures your body composition in real time to inform you as you manage your health goals.,1249,1267,Variable product,Parent,1,color,PHANTOM BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1050/thumbnail/2ae-galaxy-watch4-classic-398768-sm-r890nzkamea-480975314.webp,1,Image,,SAMSUNG GALAXY WATCH 4 CLASSIC 42 MM,The new Samsung Bio Active Sensor captures your body composition in real time to inform you as you manage your health goals.,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1050/thumbnail/2ae-galaxy-watch4-classic-398768-sm-r890nzkamea-480975314.webp,,,1249,,,active,Smart watches
SAMSUNG-GALAXY-WATCH-4-CLASSIC-42-MM,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1050/thumbnail/1galaxy-watch4-classic-black-design-rotating-bezel-mo.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-GALAXY-WATCH-4-CLASSIC-42-MM,,The new Samsung Bio Active Sensor captures your body composition in real time to inform you as you manage your health goals.,1249,1267,Variable product,child,1,color,SILVER,,,,,Shopify,20,deny,manual,,,1,1,,,1,Image,,SAMSUNG GALAXY WATCH 4 CLASSIC 42 MM,The new Samsung Bio Active Sensor captures your body composition in real time to inform you as you manage your health goals.,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1051/thumbnail/0ImgW (1).jpg,,,1249,,,active,Smart Phones
SAMSUNG-GALAXY-WATCH-4-CLASSIC-42-MM,,,,,Variable product,child,,,,,,,,,,,,,,,,,"http://electromateqatar.com/products/1051/thumbnail/1ae-galaxy-watch4-classic-398768-sm-r890nzsamea-480975328.webp http://electromateqatar.com/products/1051/thumbnail/2a36b5ec4-d3c2-4834-85b7-aa165b3090ed.__CR0,0,1464,600_PT0_SX1464_V1___.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung-Galaxy-Z-FLIP-3-5G-128GB,Samsung Galaxy Z FLIP 3 5G 128GB,Get ready to unfold your world,3849,1267,Variable product,Parent,1,color,MYSTIC BRONZE|MYSTIC BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/977/thumbnail/46468290_sd.jpg,1,Image,,Samsung Galaxy Z FLIP 3 5G 128GB,Get ready to unfold your world,electronics,,,,,,,,,,,,,,,,3849,,,active,Smart Phones
Samsung-Galaxy-Z-FLIP-3-5G-128GB,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/977/thumbnail/main.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung-Galaxy-Z-FLIP-3-5G-128GB,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/977/thumbnail/3Gallery-01-B2-5G-Black-FrontTableTop-1600x1200.webp,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung-Galaxy-Z-FLIP3-5G-256GB,Samsung Galaxy Z FLIP3 5G 256GB,Get ready to unfold your world,4049,1267,Variable product,Parent,1,color,PHANTOM SILVER,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/979/thumbnail/2.png,1,Image,,Samsung Galaxy Z FLIP3 5G 256GB,Get ready to unfold your world,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/979/thumbnail/2.png,,,4049,,,active,Smart Phones
Samsung-Galaxy-Z-FLIP3-5G-256GB,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/979/thumbnail/3Samsung-Galaxy-Z-Flip-3-5G-8GB-256GB-Phantom-cream-8.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung-Galaxy-Z-FLIP3-5G-256GB,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/979/thumbnail/2LD0005866934_1_0005899926.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung-Galaxy-Z-FLIP3-5G-256GB,,Get ready to unfold your world,4049,1267,Variable product,child,1,color,Green,,,,,Shopify,20,deny,manual,,,1,1,,,1,Image,,Samsung Galaxy Z FLIP3 5G 256GB,Get ready to unfold your world,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/980/thumbnail/2samsung-z-flip-3-cnet-2021-29.jpg,,,4049,,,active,Smart Phones
Samsung-Galaxy-Z-FLIP3-5G-256GB,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/980/thumbnail/2.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung-Galaxy-Z-FLIP3-5G-256GB,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/980/thumbnail/5157947-phones-news-samsung-galaxy-z-flip-3-5g-full-specs-revealed-in-leak-image10-wo2fnzxq6a.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung-Galaxy-Z-FLIP3-5G-256GB,,Get ready to unfold your world,4049,1267,Variable product,child,1,color,Phantom Black,,,,,Shopify,20,deny,manual,,,1,1,,,1,Image,,Samsung Galaxy Z FLIP3 5G 256GB,Get ready to unfold your world,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/981/thumbnail/2.png,,,4049,,,active,Smart Phones
Samsung-Galaxy-Z-FLIP3-5G-256GB,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/981/thumbnail/4687191437bb4c09701d8c3db44512cd3.jpeg http://electromateqatar.com/products/981/thumbnail/3LD0005870178_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung-Galaxy-Z-FLIP3-5G-256GB,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/981/thumbnail/36468290_sd.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung-Galaxy-Z-FOLD-3-5G-256GB,Samsung Galaxy Z FOLD 3 5G 256GB,Get ready to unfold your world.,6849,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/983/thumbnail/3d.jpg,1,Image,,Samsung Galaxy Z FOLD 3 5G 256GB,Get ready to unfold your world.,electronics,,,,,,,,,,,,,,,,6849,,,active,Smart Phones
Samsung-Galaxy-Z-FOLD-3-5G-256GB,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/983/thumbnail/2u.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-GALAXY-Z-Fold2-5G,SAMSUNG GALAXY Z Fold2 5G,The next chapter of mobile is unfolding.,5399,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/351/thumbnail/7.png,1,Image,,SAMSUNG GALAXY Z Fold2 5G,The next chapter of mobile is unfolding.,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/351/thumbnail/7.png,,,5399,,,active,Smart Phones
SAMSUNG-GALAXY-Z-Fold2-5G,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/351/thumbnail/1.png,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-GALAXY-Z-Fold2-5G,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/351/thumbnail/2.png,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-GALAXY-Z-Fold2-5G,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/351/thumbnail/2-thumb.png,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-GALAXY-Z-Fold2-5G,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/351/thumbnail/4-thumb.png,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-GALAXY-Z-Fold2-5G,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/351/thumbnail/10.png,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-GALAXY-Z-Fold2-5G,,The next chapter of mobile is unfolding.,5399,1267,Variable product,child,1,color,Mystic Black,,,,,Shopify,20,deny,manual,,,1,1,,,1,Image,,SAMSUNG GALAXY Z Fold2 5G,The next chapter of mobile is unfolding.,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/352/thumbnail/1.png,,,5399,,,active,Smart Phones
SAMSUNG-GALAXY-Z-Fold2-5G,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/352/thumbnail/2.png,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-GALAXY-Z-Fold2-5G,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/352/thumbnail/4.png,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-GALAXY-Z-Fold2-5G,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/352/thumbnail/main.png,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-GALAXY-Z-Fold2-5G,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/352/thumbnail/3.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung-Galaxy-Z-FOLD3-5G-512GB,Samsung Galaxy Z FOLD3 5G 512GB,Get ready to unfold your world,7249,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/987/thumbnail/galaxy-z-fold3-5g_highlights_colors_img03.jpg,1,Image,,Samsung Galaxy Z FOLD3 5G 512GB,Get ready to unfold your world,electronics,,,,,,,,,,,,,,,,7249,,,active,Smart Phones
SAMSUNG-LC24RG50FQMXUE -24-IN-CURVE-GAMING-MONITOR,SAMSUNG LC24RG50FQMXUE  24 IN CURVE GAMING MONITOR,Gamer Exclusives,1229,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1636/thumbnail/3ae-c24rg5-lc24rg50fqmxue-backblack-232267440.webp,1,Image,,SAMSUNG LC24RG50FQMXUE  24 IN CURVE GAMING MONITOR,Gamer Exclusives,electronics,,,,,,,,,,,,,,,,1229,,,active,Home Devices
SAMSUNG-LC27G55TQWMXUE-27-IN-CURVE-GAMING-MONITOR,SAMSUNG LC27G55TQWMXUE 27 IN CURVE GAMING MONITOR,Go beyond,1699,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1641/thumbnail/0sa-en-odyssey-g5-g55t-lc27g55tqwmxue-371721896.webp,1,Image,,SAMSUNG LC27G55TQWMXUE 27 IN CURVE GAMING MONITOR,Go beyond,electronics,,,,,,,,,,,,,,,,1699,,,active,Home Devices
SAMSUNG-LC27G75TQSMXUE-LC27G75TQ-27-IN-WQHD-GAMING-MONITOR,SAMSUNG LC27G75TQSMXUE LC27G75TQ 27 IN WQHD GAMING MONITOR,Go deeper into the game,2999,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1638/thumbnail/21634799847225_b_G7_02.jpg,1,Image,,SAMSUNG LC27G75TQSMXUE LC27G75TQ 27 IN WQHD GAMING MONITOR,Go deeper into the game,electronics,,,,,,,,,,,,,,,,2999,,,active,Home Devices
SAMSUNG-LC27G75TQSMXUE-LC27G75TQ-27-IN-WQHD-GAMING-MONITOR,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1638/thumbnail/41634799834626_b_G7_01.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-LC27G75TQSMXUE-LC27G75TQ-27-IN-WQHD-GAMING-MONITOR,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1638/thumbnail/31634799858269_b_G7_04.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-LC27G75TQSMXUE-LC27G75TQ-27-IN-WQHD-GAMING-MONITOR,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1638/thumbnail/01614075728690_b_0006_G7_06.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-LC27RG50FQMXUE-27-IN-CURVE-GAMING-MONITOR,SAMSUNG LC27RG50FQMXUE 27 IN CURVE GAMING MONITOR,Gamer Exclusives,1799,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1637/thumbnail/4sa-en-c27rg5-lc27rg50fqmxue-rsideblack-168393041.webp,1,Image,,SAMSUNG LC27RG50FQMXUE 27 IN CURVE GAMING MONITOR,Gamer Exclusives,electronics,,,,,,,,,,,,,,,,1799,,,active,Home Devices
SAMSUNG-LC32G55TQWMXUE-32-G5-ODYSSEY-MONITOR,SAMSUNG LC32G55TQWMXUE 32 G5 ODYSSEY MONITOR,Go Beyond,1899,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1642/thumbnail/2ae-odyssey-g5-g95t-lc32g55tqwmxue-371578480.webp,1,Image,,SAMSUNG LC32G55TQWMXUE 32 G5 ODYSSEY MONITOR,Go Beyond,electronics,,,,,,,,,,,,,,,,1899,,,active,Home Devices
SAMSUNG-LC32G75TQSMXUE-LC32G75TQ-32-IN-WQHD-GAMING-MONITOR,SAMSUNG LC32G75TQSMXUE LC32G75TQ 32 IN WQHD GAMING MONITOR,The worlds first QHD 32 IN 1000R Gaming Monitor.,3299,1267,Variable product,Parent,1,color,WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1639/thumbnail/41634799742496_b_1611642698686_b_1111_G7_05.jpg,1,Image,,SAMSUNG LC32G75TQSMXUE LC32G75TQ 32 IN WQHD GAMING MONITOR,The worlds first QHD 32 IN 1000R Gaming Monitor.,electronics,,,,,,,,,,,,,,,,3299,,,active,Home Devices
SAMSUNG-LC32G75TQSMXUE-LC32G75TQ-32-IN-WQHD-GAMING-MONITOR,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1639/thumbnail/21634799759480_b_G7_05.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-LC32G75TQSMXUE-LC32G75TQ-32-IN-WQHD-GAMING-MONITOR,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1639/thumbnail/31614074381420_b_0003_G7_03.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-LC32G75TQSMXUE-LC32G75TQ-32-IN-WQHD-GAMING-MONITOR,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1639/thumbnail/01634799692529_b_G7_01.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-LC34H890WJMXUE--34-CURVE-FULL-WQHD-MONITOR---(C),SAMSUNG LC34H890WJMXUE- 34 CURVE FULL WQHD MONITOR - (C),Enhanced visual clarity and detail,2599,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1634/thumbnail/3ae-c34h89-lc34h890wjmxue-backblack-232267373.webp,1,Image,,SAMSUNG LC34H890WJMXUE- 34 CURVE FULL WQHD MONITOR - (C),Enhanced visual clarity and detail,electronics,,,,,,,,,,,,,,,,2599,,,active,Home Devices
SAMSUNG-LC49G95TSSMXUE-LC49G95TQ-49-IN-WQHD-GAMING-MONITOR,SAMSUNG LC49G95TSSMXUE LC49G95TQ 49 IN WQHD GAMING MONITOR,The curve revolution,6299,1267,Variable product,Parent,1,color,LIGHT VIOLET|OLIVE GREEN|BLACK|WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1640/thumbnail/4ca-odyssey-g9-lc49g95tssnxza-404251504.webp,1,Image,,SAMSUNG LC49G95TSSMXUE LC49G95TQ 49 IN WQHD GAMING MONITOR,The curve revolution,electronics,,,,,,,,,,,,,,,,6299,,,active,Home Devices
SAMSUNG-LEVEL-U-2-BLACK,SAMSUNG LEVEL U 2 BLACK,"Wear longer, feel lighter",149,1267,Variable product,Parent,1,color,WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1474/thumbnail/2in-samsung-level-u2-eo-b3300bbegin-372451976.webp,1,Image,,SAMSUNG LEVEL U 2 BLACK,"Wear longer, feel lighter",electronics,,,,,,,,,,,,,,,,149,,,active,Ear Phones
SAMSUNG-SMR177-BUDS-2,SAMSUNG SMR177 BUDS 2,Hear clearly Speak confidently.,489,1267,Variable product,Parent,1,color,BLACK|WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1040/thumbnail/2samsung-galaxy-buds-2-buds-onle-lavender.png,1,Image,,SAMSUNG SMR177 BUDS 2,Hear clearly Speak confidently.,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1040/thumbnail/2samsung-galaxy-buds-2-buds-onle-lavender.png,,,489,,,active,Ear buds
SAMSUNG-SMR177-BUDS-2,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1040/thumbnail/0Samsung-Galaxy-Buds-2-f.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-SMR177-BUDS-2,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1040/thumbnail/1sa-en-galaxy-buds2-r177-sm-r177nlvaksa-thumb-481739952.webp,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-SMR177-BUDS-2,,Hear clearly Speak confidently.,489,1267,Variable product,child,1,color,OLIVE GREEN,,,,,Shopify,20,deny,manual,,,1,1,,,1,Image,,SAMSUNG SMR177 BUDS 2,Hear clearly Speak confidently.,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1041/thumbnail/5bd-galaxy-buds2-r177-sm-r177nzkaasa-481741223.webp http://electromateqatar.com/products/1041/thumbnail/6VFJWdrcUUFB3zwVRNK9PuK.jpg,,,489,,,active,Ear buds
SAMSUNG-SMR177-BUDS-2,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1041/thumbnail/1galaxy_buds_2_green.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-SMR177-BUDS-2,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1041/thumbnail/4Samsung-Galaxy-Buds-2-marketing-renders-1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-SMR177-BUDS-2,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1041/thumbnail/3IMG_20210805_102605_691.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-SMR177-BUDS-2,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1041/thumbnail/2Samsung-Galaxy-Buds-2-High-Res-11-1420x799.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-SMR177-BUDS-2,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1041/thumbnail/0samsung-galaxy-buds-2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-SMR177-BUDS-2,,Hear clearly Speak confidently.,489,1267,Variable product,child,1,color,BLACK,,,,,Shopify,20,deny,manual,,,1,1,,,1,Image,,SAMSUNG SMR177 BUDS 2,Hear clearly Speak confidently.,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1042/thumbnail/2VFJWdrcUUFB3zwVRNK9PuK.jpg,,,489,,,active,Ear buds
SAMSUNG-SMR177-BUDS-2,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1042/thumbnail/0Samsung-Galaxy-Buds-2-marketing-renders-1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-SMR177-BUDS-2,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1042/thumbnail/1bd-galaxy-buds2-r177-sm-r177nzkaasa-481741223.webp http://electromateqatar.com/products/1042/thumbnail/3Samsung-Galaxy-Buds-2-1627719889-0-0-1480x1131.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMSUNG-SMR177-BUDS-2,,Hear clearly Speak confidently.,489,1267,Variable product,child,1,color,WHITE,,,,,Shopify,20,deny,manual,,,1,1,,,1,Image,,SAMSUNG SMR177 BUDS 2,Hear clearly Speak confidently.,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1043/thumbnail/2galaxy-buds2-white-options-detail-mo.jpg,,,489,,,active,Ear buds
